00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
-0.2135281640899644,-0.22368044835392378,-0.19829973769402529,-0.19829973769402529,-0.22875659048590347,-0.18814745343006592,-0.1932235955620456,-0.16784288490214713,-0.06632004226255321,0.05550736890495948,0.20271549073237063,0.20271549073237063,0.20779163286435035,0.2737814805800864,0.26362919631612697,0.26362919631612697,0.2433246277882082,0.08596422169683765,-0.13738603211026895,-0.17799516916610653,-0.19829973769402529,-0.17799516916610653,-0.1830713112980862,-0.203375879826005
-0.1830713112980862,-0.23890887474986286,-0.24398501688184257,-0.203375879826005,-0.23890887474986286,-0.24906115901382225,-0.2135281640899644,-0.15261445850620803,-0.16784288490214713,0.030126658245060996,0.21286777499633003,0.18748706433643156,0.19256320646841124,0.19256320646841124,0.21286777499633003,0.2585530541841473,0.18748706433643156,-0.010482478810776567,0.01489823184912191,-0.086624610790472,-0.06124390013057352,-0.11708146358235016,-0.0815484686584923,-0.11708146358235016
-0.12215760571432986,-0.1932235955620456,-0.086624610790472,-0.12723374784630956,-0.19829973769402529,-0.12723374784630956,-0.16784288490214713,-0.1932235955620456,-0.12215760571432986,0.019974373981101606,0.1265733587526752,0.12149721662069551,0.11134493235673612,0.12149721662069551,0.20271549073237063,0.15703021154455338,0.019974373981101606,-0.04601547373463444,-0.1932235955620456,-0.14753831637422835,-0.203375879826005,-0.23890887474986286,-0.19829973769402529,-0.2592134432777816
-0.16784288490214713,-0.26428958540976133,-0.24906115901382225,-0.24906115901382225,-0.203375879826005,-0.23890887474986286,-0.2592134432777816,-0.17291902703412682,-0.2592134432777816,-0.20845202195798468,-0.27444186967372075,-0.19829973769402529,-0.21860430622194407,-0.23383273261788318,-0.16276674277016742,-0.25413730114580196,-0.23383273261788318,-0.24906115901382225,-0.19829973769402529,-0.203375879826005,-0.2998225803336192,-0.22875659048590347,-0.2795180118057004,-0.26428958540976133
-0.2135281640899644,-0.320127148861538,-0.23890887474986286,-0.2592134432777816,-0.24906115901382225,-0.25413730114580196,-0.320127148861538,-0.24398501688184257,-0.25413730114580196,-0.31505100672955827,-0.23890887474986286,-0.22368044835392378,-0.23383273261788318,-0.24906115901382225,-0.20845202195798468,-0.23890887474986286,-0.26936572754174104,-0.24906115901382225,-0.19829973769402529,-0.18814745343006592,-0.20845202195798468,-0.2135281640899644,-0.21860430622194407,-0.23890887474986286
-0.22875659048590347,-0.1830713112980862,-0.26428958540976133,-0.2896702960696598,-0.2592134432777816,-0.23383273261788318,-0.23890887474986286,-0.22368044835392378,-0.15769060063818774,-0.030787047338695347,0.1519540694125737,0.22302005926028942,0.17733478007247216,0.1621063536765331,0.23317234352424882,0.14687792728059398,0.05043122677297978,-0.056167757998593824,-0.13230988997828927,-0.20845202195798468,-0.1830713112980862,-0.20845202195798468,-0.24398501688184257,-0.21860430622194407
-0.23890887474986286,-0.23890887474986286,-0.1932235955620456,-0.22875659048590347,-0.2592134432777816,-0.27444186967372075,-0.2592134432777816,-0.22875659048590347,-0.13738603211026895,-0.11200532145037048,-0.025710905206715654,0.07073579530089856,0.10119264809277673,0.1316495008846549,0.29916219123998483,0.2280962013922691,0.14687792728059398,0.09104036382881735,-0.030787047338695347,-0.0764723265265126,-0.0764723265265126,-0.11200532145037048,-0.13230988997828927,-0.11708146358235016
-0.16784288490214713,-0.12723374784630956,-0.22368044835392378,-0.19829973769402529,-0.23890887474986286,-0.1932235955620456,-0.24906115901382225,-0.23890887474986286,-0.203375879826005,-0.15769060063818774,0.019974373981101606,0.01489823184912191,0.1418017851486143,0.11642107448871582,0.10119264809277673,0.1265733587526752,0.10626879022475642,-0.06632004226255321,-0.12215760571432986,-0.04601547373463444,-0.0917007529224517,-0.12215760571432986,-0.12215760571432986,-0.12215760571432986
-0.14753831637422835,-0.17291902703412682,-0.2135281640899644,-0.22368044835392378,-0.22368044835392378,-0.1932235955620456,-0.1932235955620456,-0.1932235955620456,-0.14753831637422835,-0.0815484686584923,-0.0054063366787968714,0.05550736890495948,0.040278942509020386,0.04535508464100008,0.04535508464100008,0.009822089717142215,-0.05109161586661413,-0.05109161586661413,-0.14246217424224863,-0.13738603211026895,-0.15261445850620803,-0.1932235955620456,-0.25413730114580196,-0.2998225803336192
-0.22875659048590347,-0.2896702960696598,-0.2845941539376801,-0.24398501688184257,-0.26428958540976133,-0.2896702960696598,-0.29474643820163954,-0.2896702960696598,-0.2135281640899644,-0.13230988997828927,-0.0917007529224517,-0.035863189470675044,-0.056167757998593824,-0.04601547373463444,-0.06124390013057352,-0.035863189470675044,-0.086624610790472,-0.12215760571432986,-0.17799516916610653,-0.12215760571432986,-0.17799516916610653,-0.1830713112980862,-0.203375879826005,-0.203375879826005
-0.23383273261788318,-0.22875659048590347,-0.27444186967372075,-0.2998225803336192,-0.35566014378539584,-0.3455078595214365,-0.3099748645975786,-0.36581242804935526,-0.31505100672955827,-0.36581242804935526,-0.320127148861538,-0.2998225803336192,-0.33535557525747706,-0.3455078595214365,-0.29474643820163954,-0.3302794331254974,-0.2896702960696598,-0.2998225803336192,-0.36073628591737555,-0.2845941539376801,-0.31505100672955827,-0.3048987224655989,-0.3048987224655989,-0.3302794331254974
-0.31505100672955827,-0.3048987224655989,-0.36581242804935526,-0.320127148861538,-0.3708885701813349,-0.33535557525747706,-0.34043171738945677,-0.3708885701813349,-0.36073628591737555,-0.3708885701813349,-0.2896702960696598,-0.2896702960696598,-0.2998225803336192,-0.3099748645975786,-0.3505840016534162,-0.3455078595214365,-0.2795180118057004,-0.25413730114580196,-0.3302794331254974,-0.3455078595214365,-0.27444186967372075,-0.2998225803336192,-0.24398501688184257,-0.31505100672955827
-0.320127148861538,-0.29474643820163954,-0.3455078595214365,-0.2896702960696598,-0.2998225803336192,-0.33535557525747706,-0.3099748645975786,-0.34043171738945677,-0.26936572754174104,-0.3099748645975786,-0.2845941539376801,-0.23890887474986286,-0.27444186967372075,-0.27444186967372075,-0.23890887474986286,-0.26936572754174104,-0.31505100672955827,-0.2998225803336192,-0.2135281640899644,-0.2998225803336192,-0.26428958540976133,-0.3099748645975786,-0.23890887474986286,-0.29474643820163954
-0.2845941539376801,-0.27444186967372075,-0.26428958540976133,-0.25413730114580196,-0.2592134432777816,-0.3099748645975786,-0.24906115901382225,-0.22875659048590347,-0.15261445850620803,0.11134493235673612,0.1265733587526752,0.2280962013922691,0.2737814805800864,0.2737814805800864,0.2788576227120661,0.30423833337196454,0.18748706433643156,0.11642107448871582,0.0047459475851625195,-0.13738603211026895,-0.10692917931839079,-0.11200532145037048,-0.12215760571432986,-0.15769060063818774
-0.13230988997828927,-0.1932235955620456,-0.17799516916610653,-0.15769060063818774,-0.1932235955620456,-0.16784288490214713,-0.16784288490214713,-0.2135281640899644,-0.10185303718641109,0.11134493235673612,0.2382484856562285,0.3549997546917615,0.3549997546917615,0.32454290189988333,0.446370313067396,0.39053274961561935,0.2940860491080052,0.18241092220445185,0.05043122677297978,-0.010482478810776567,-0.035863189470675044,-0.11708146358235016,-0.10185303718641109,-0.13230988997828927
-0.14246217424224863,-0.1830713112980862,-0.18814745343006592,-0.11708146358235016,-0.12723374784630956,-0.1932235955620456,-0.13738603211026895,-0.10692917931839079,-0.10692917931839079,0.09104036382881735,0.16718249580851277,0.26362919631612697,0.3600758968237412,0.4311418866714569,0.37530432321968027,0.39560889174759906,0.3499236125597818,0.17733478007247216,0.040278942509020386,-0.09677689505443139,-0.10692917931839079,-0.015558620942756262,-0.04601547373463444,-0.07139618439453291
-0.05109161586661413,-0.0764723265265126,-0.12723374784630956,-0.056167757998593824,-0.0917007529224517,-0.16784288490214713,-0.12723374784630956,-0.13230988997828927,-0.06124390013057352,0.03520280037704069,0.18748706433643156,0.32961904403186304,0.3549997546917615,0.2484007699201879,0.3346951861638427,0.2788576227120661,0.43621802880343663,0.21286777499633003,0.12149721662069551,0.07581193743287826,-0.086624610790472,-0.06632004226255321,-0.086624610790472,-0.15769060063818774
-0.11200532145037048,-0.14753831637422835,-0.15261445850620803,-0.13738603211026895,-0.16784288490214713,-0.16276674277016742,-0.20845202195798468,-0.1830713112980862,-0.203375879826005,-0.1830713112980862,-0.13738603211026895,-0.0764723265265126,-0.0917007529224517,-0.056167757998593824,-0.15261445850620803,-0.16784288490214713,-0.14753831637422835,-0.1830713112980862,-0.19829973769402529,-0.20845202195798468,-0.2135281640899644,-0.1830713112980862,-0.13230988997828927,-0.1830713112980862
-0.1830713112980862,-0.2135281640899644,-0.14753831637422835,-0.20845202195798468,-0.18814745343006592,-0.13738603211026895,-0.20845202195798468,-0.24398501688184257,-0.15261445850620803,-0.15769060063818774,-0.21860430622194407,-0.16784288490214713,-0.0764723265265126,-0.14246217424224863,-0.12723374784630956,-0.11200532145037048,-0.09677689505443139,-0.17291902703412682,-0.16784288490214713,-0.14753831637422835,-0.14246217424224863,-0.12723374784630956,-0.22368044835392378,-0.0917007529224517
-0.18814745343006592,-0.13230988997828927,-0.15769060063818774,-0.14246217424224863,-0.1932235955620456,-0.14753831637422835,-0.13738603211026895,-0.16276674277016742,0.019974373981101606,0.17733478007247216,0.3600758968237412,0.48697945012323357,0.44129417093541634,0.5529692978389696,0.3405835110369392,0.32713173438719295,0.5478931557069899,0.4311418866714569,0.2484007699201879,0.15703021154455338,0.08596422169683765,0.1418017851486143,-0.0003301945468171761,0.0047459475851625195
-0.025710905206715654,-0.0054063366787968714,-0.025710905206715654,-0.015558620942756262,-0.030787047338695347,-0.020634763074735957,-0.030787047338695347,-0.056167757998593824,0.07581193743287826,0.12149721662069551,0.22302005926028942,0.3499236125597818,0.3549997546917615,0.3448474704278021,0.4920555922552133,0.5022078765191726,0.46159873946333513,0.30423833337196454,0.16718249580851277,0.05550736890495948,0.01489823184912191,-0.025710905206715654,-0.035863189470675044,-0.030787047338695347
-0.0764723265265126,-0.13230988997828927,-0.09677689505443139,-0.10692917931839079,-0.13738603211026895,-0.12723374784630956,-0.0764723265265126,-0.10185303718641109,0.030126658245060996,0.1519540694125737,0.2788576227120661,0.3651520389557209,0.42098960240749755,0.4565225973313554,0.3651520389557209,0.43621802880343663,0.38038046535166,0.1418017851486143,0.11134493235673612,-0.015558620942756262,-0.015558620942756262,-0.020634763074735957,0.0047459475851625195,0.0250505161130813
-0.015558620942756262,-0.056167757998593824,-0.07139618439453291,-0.0815484686584923,-0.025710905206715654,-0.030787047338695347,-0.025710905206715654,-0.12723374784630956,0.05550736890495948,0.26362919631612697,0.30931447550394425,0.40068503387957877,0.4666748815953148,0.613883003422726,0.5326647293110508,0.41083731814353813,0.2940860491080052,0.19256320646841124,0.08596422169683765,0.04535508464100008,0.01489823184912191,-0.0003301945468171761,0.04535508464100008,0.040278942509020386
-0.04601547373463444,-0.04093933160265474,-0.025710905206715654,-0.035863189470675044,-0.056167757998593824,-0.0917007529224517,-0.0815484686584923,-0.05109161586661413,0.08596422169683765,0.23317234352424882,0.6037307191587665,0.32017741966638075,0.30992361255978185,0.5732738663668884,0.382613967889731,0.359619044031863,0.5072840186511524,0.22302005926028942,0.21286777499633003,0.08088807956485795,0.07581193743287826,0.06058351103693917,0.07581193743287826,0.07581193743287826
0.08596422169683765,0.08088807956485795,0.06058351103693917,0.0250505161130813,0.019974373981101606,-0.0003301945468171761,0.01489823184912191,-0.010482478810776567,-0.0054063366787968714,-0.07139618439453291,-0.06632004226255321,-0.0815484686584923,-0.086624610790472,-0.0815484686584923,-0.04093933160265474,-0.086624610790472,-0.07139618439453291,-0.086624610790472,-0.10692917931839079,-0.0764723265265126,-0.0917007529224517,-0.056167757998593824,-0.030787047338695347,-0.086624610790472
-0.056167757998593824,-0.0815484686584923,-0.12723374784630956,-0.12215760571432986,-0.13738603211026895,-0.12723374784630956,-0.11200532145037048,-0.14753831637422835,-0.09677689505443139,-0.06632004226255321,-0.07139618439453291,-0.0917007529224517,-0.035863189470675044,0.04535508464100008,-0.07139618439453291,0.04535508464100008,-0.0764723265265126,0.0047459475851625195,-0.04093933160265474,-0.04093933160265474,-0.11200532145037048,-0.030787047338695347,-0.04093933160265474,-0.020634763074735957
-0.09677689505443139,-0.11200532145037048,-0.10185303718641109,-0.12723374784630956,-0.10692917931839079,-0.0917007529224517,-0.10185303718641109,-0.07139618439453291,-0.04601547373463444,0.06058351103693917,0.14687792728059398,0.2534769120521676,0.29916219123998483,0.28900990697602547,0.2382484856562285,0.30423833337196454,0.2382484856562285,0.05043122677297978,-0.0054063366787968714,-0.030787047338695347,0.01489823184912191,-0.06124390013057352,-0.0917007529224517,-0.13738603211026895
-0.13230988997828927,-0.12723374784630956,-0.13738603211026895,-0.10185303718641109,-0.15261445850620803,-0.16276674277016742,-0.14246217424224863,-0.14246217424224863,-0.12215760571432986,0.019974373981101606,0.1418017851486143,0.19763934860039095,0.17733478007247216,0.3346951861638427,0.19256320646841124,0.30423833337196454,0.1418017851486143,0.30931447550394425,0.11642107448871582,0.08596422169683765,0.05550736890495948,0.01489823184912191,0.019974373981101606,-0.04601547373463444
-0.06632004226255321,-0.06632004226255321,-0.0917007529224517,-0.025710905206715654,-0.0764723265265126,-0.0815484686584923,-0.05109161586661413,-0.086624610790472,-0.035863189470675044,0.05550736890495948,0.15703021154455338,0.30931447550394425,0.29916219123998483,0.3397713282958224,0.3854566074836397,0.32961904403186304,0.3702281810877006,0.21794391712830974,0.1265733587526752,0.09611650596079704,0.03520280037704069,0.03520280037704069,0.04535508464100008,-0.06632004226255321
-0.04093933160265474,-0.05109161586661413,-0.06632004226255321,-0.05109161586661413,-0.17799516916610653,-0.056167757998593824,-0.13738603211026895,-0.11708146358235016,-0.030787047338695347,0.11642107448871582,0.18748706433643156,0.1519540694125737,0.2687053384481067,0.19763934860039095,0.37530432321968027,0.3448474704278021,0.30931447550394425,0.1367256430166346,0.06058351103693917,0.0047459475851625195,-0.010482478810776567,-0.025710905206715654,-0.035863189470675044,-0.07139618439453291
-0.05109161586661413,-0.05109161586661413,-0.0917007529224517,-0.056167757998593824,-0.025710905206715654,-0.09677689505443139,-0.086624610790472,-0.086624610790472,-0.0815484686584923,0.10119264809277673,0.2585530541841473,0.2280962013922691,0.20779163286435035,0.2280962013922691,0.2687053384481067,0.3397713282958224,0.31439061763592396,0.19763934860039095,-0.07139618439453291,-0.04601547373463444,-0.056167757998593824,-0.06124390013057352,-0.0815484686584923,-0.06124390013057352
-0.13738603211026895,-0.16784288490214713,-0.14753831637422835,-0.18814745343006592,-0.15261445850620803,-0.13738603211026895,-0.18814745343006592,-0.17291902703412682,-0.13230988997828927,-0.17291902703412682,-0.15261445850620803,-0.16276674277016742,-0.1932235955620456,-0.16276674277016742,-0.12723374784630956,-0.11708146358235016,-0.06124390013057352,-0.10185303718641109,-0.10692917931839079,-0.12215760571432986,-0.13738603211026895,-0.12723374784630956,-0.16276674277016742,-0.1830713112980862
-0.12723374784630956,-0.16276674277016742,-0.22368044835392378,-0.18814745343006592,-0.17291902703412682,-0.21860430622194407,-0.23890887474986286,-0.1932235955620456,-0.24398501688184257,-0.16784288490214713,-0.10185303718641109,-0.05109161586661413,-0.056167757998593824,-0.11708146358235016,-0.04093933160265474,-0.06124390013057352,-0.15769060063818774,-0.06124390013057352,-0.13230988997828927,-0.0815484686584923,-0.17291902703412682,-0.15261445850620803,-0.16784288490214713,-0.12723374784630956
-0.16276674277016742,-0.15769060063818774,-0.15261445850620803,-0.18814745343006592,-0.1830713112980862,-0.19829973769402529,-0.17799516916610653,-0.18814745343006592,-0.14753831637422835,0.03520280037704069,0.1519540694125737,0.28900990697602547,0.28900990697602547,0.2534769120521676,0.28393376484404576,0.3702281810877006,0.3499236125597818,0.19763934860039095,0.04535508464100008,0.03520280037704069,0.019974373981101606,-0.0003301945468171761,-0.06124390013057352,-0.05109161586661413
-0.015558620942756262,-0.07139618439453291,-0.0764723265265126,-0.10185303718641109,-0.0815484686584923,-0.06124390013057352,-0.04093933160265474,-0.0815484686584923,0.03520280037704069,0.11642107448871582,0.30423833337196454,0.3651520389557209,0.5326647293110508,0.46159873946333513,0.5174363029151118,0.5478931557069899,0.48697945012323357,0.28900990697602547,0.07581193743287826,0.09611650596079704,0.05550736890495948,0.01489823184912191,0.019974373981101606,-0.04601547373463444
-0.04093933160265474,-0.056167757998593824,-0.06124390013057352,-0.12723374784630956,-0.06124390013057352,-0.13230988997828927,-0.09677689505443139,-0.0764723265265126,-0.0003301945468171761,0.1265733587526752,0.3549997546917615,0.446370313067396,0.497131734387193,0.46159873946333513,0.5275885871790712,0.43621802880343663,0.5478931557069899,0.3854566074836397,0.28393376484404576,0.21286777499633003,0.05550736890495948,0.09104036382881735,0.05043122677297978,0.05043122677297978
0.07581193743287826,0.06058351103693917,0.030126658245060996,-0.025710905206715654,-0.010482478810776567,-0.06124390013057352,-0.020634763074735957,-0.086624610790472,0.01489823184912191,0.1621063536765331,0.30931447550394425,0.3397713282958224,0.4768271658592742,0.41591346027551784,0.4819033079912539,0.5326647293110508,0.41591346027551784,0.37530432321968027,0.37530432321968027,0.26362919631612697,0.26362919631612697,0.23317234352424882,0.18241092220445185,0.1316495008846549
0.09104036382881735,0.12149721662069551,0.07073579530089856,0.09104036382881735,0.07073579530089856,0.10626879022475642,0.019974373981101606,0.1367256430166346,0.08596422169683765,0.3448474704278021,0.3651520389557209,0.3448474704278021,0.3549997546917615,0.5225124450470915,0.5529692978389696,0.5783500084988681,0.3702281810877006,0.2788576227120661,0.09611650596079704,0.12149721662069551,0.030126658245060996,0.07073579530089856,-0.025710905206715654,0.06058351103693917
-0.04601547373463444,0.0250505161130813,-0.035863189470675044,-0.020634763074735957,-0.015558620942756262,-0.020634763074735957,0.009822089717142215,-0.04601547373463444,0.040278942509020386,-0.010482478810776567,0.10119264809277673,0.07581193743287826,0.05043122677297978,0.05043122677297978,0.07073579530089856,0.06565965316891886,0.10626879022475642,0.07581193743287826,0.08596422169683765,-0.030787047338695347,0.0250505161130813,0.019974373981101606,0.04535508464100008,0.040278942509020386
0.06565965316891886,0.01489823184912191,0.009822089717142215,-0.06632004226255321,-0.06124390013057352,-0.020634763074735957,-0.025710905206715654,-0.04093933160265474,-0.025710905206715654,0.09611650596079704,0.01489823184912191,0.09104036382881735,0.06565965316891886,0.07073579530089856,0.10119264809277673,0.09611650596079704,0.030126658245060996,0.08088807956485795,-0.0003301945468171761,0.0047459475851625195,0.04535508464100008,0.009822089717142215,-0.0054063366787968714,0.01489823184912191
-0.04601547373463444,0.030126658245060996,0.01489823184912191,-0.020634763074735957,-0.04093933160265474,0.07581193743287826,0.030126658245060996,0.0250505161130813,0.23317234352424882,0.2433246277882082,0.41591346027551784,0.5478931557069899,0.5631215821029291,0.5631215821029291,0.5885022927628275,0.5986545770267869,0.42606574453947726,0.41591346027551784,0.19763934860039095,0.2737814805800864,0.2280962013922691,0.04535508464100008,0.1418017851486143,0.07581193743287826
0.1418017851486143,0.10119264809277673,0.11134493235673612,0.1265733587526752,0.1265733587526752,0.11642107448871582,0.06565965316891886,0.11642107448871582,0.1418017851486143,0.4311418866714569,0.41083731814353813,0.5885022927628275,0.41799467854962963,0.43723325722983253,0.44560889174759916,0.5580454399709494,0.6037307191587665,0.5072840186511524,0.3397713282958224,0.15703021154455338,0.2687053384481067,0.2382484856562285,0.1316495008846549,0.08088807956485795
0.030126658245060996,-0.0003301945468171761,0.03520280037704069,-0.020634763074735957,-0.04093933160265474,-0.015558620942756262,-0.056167757998593824,-0.04601547373463444,0.030126658245060996,0.16718249580851277,0.3346951861638427,0.37530432321968027,0.3346951861638427,0.4717510237272945,0.46159873946333513,0.5174363029151118,0.44129417093541634,0.2940860491080052,0.20779163286435035,0.1367256430166346,0.07581193743287826,0.12149721662069551,0.07581193743287826,0.09611650596079704
0.03520280037704069,-0.025710905206715654,-0.0054063366787968714,-0.025710905206715654,-0.05109161586661413,-0.04093933160265474,-0.086624610790472,-0.086624610790472,-0.0003301945468171761,0.19763934860039095,0.3346951861638427,0.39560889174759906,0.4311418866714569,0.5834261506308478,0.5529692978389696,0.6088068612907462,0.48697945012323357,0.39053274961561935,0.22302005926028942,0.14687792728059398,0.18241092220445185,0.1316495008846549,0.11642107448871582,0.09611650596079704
0.04535508464100008,0.10119264809277673,0.019974373981101606,0.01489823184912191,0.040278942509020386,-0.015558620942756262,-0.04601547373463444,0.01489823184912191,0.11642107448871582,0.18748706433643156,0.3549997546917615,0.5681977242349087,0.41083731814353813,0.6037307191587665,0.613883003422726,0.5885022927628275,0.6189591455547057,0.42606574453947726,0.23317234352424882,0.1519540694125737,0.11642107448871582,0.1316495008846549,0.1367256430166346,0.16718249580851277
0.09611650596079704,0.08088807956485795,0.04535508464100008,0.06565965316891886,0.1265733587526752,0.0250505161130813,0.10626879022475642,0.07073579530089856,0.08088807956485795,0.07073579530089856,0.17733478007247216,0.1265733587526752,0.12149721662069551,0.10119264809277673,0.20779163286435035,0.04535508464100008,0.17733478007247216,0.16718249580851277,0.03520280037704069,0.030126658245060996,0.11642107448871582,0.05043122677297978,-0.0003301945468171761,0.03520280037704069
